ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI,discretized_Year
3461,Salvatore Amitrano,1,0.32500000000000007,42,2,0.25,0,0,30,242,0,0.2164610925744973,0
3472,Simon Ammann,1,0.125,79,1,0.125,1,4,36,296,2,0.14259896953110762,0
3472,Simon Ammann,1,0.125,79,1,0.125,1,4,36,294,2,0.14259896953110762,0
3472,Simon Ammann,1,0.32500000000000007,79,5,0.625,1,8,36,296,2,0.14259896953110762,1
3472,Simon Ammann,1,0.32500000000000007,79,5,0.625,1,8,36,294,2,0.14259896953110762,1
3491,"Anthony Lewis ""Tony"" Amonte",1,0.4,92,1,0.125,1,4,24,213,1,0.36702385880065835,0
3507,Vanessa Amors Quiles,0,0.3500000000000001,24,6,0.75,0,2,22,210,0,0.24896278319995446,2
3512,Nijel Carlos Amilfitano Amos,1,0.07500000000000001,9,6,0.75,0,2,2,26,1,0.14036652711534048,2
3519,Roman Amoyan,1,0.2250000000000001,2,4,0.5,0,1,50,392,0,0.22906747918587544,1
3537,Marwa Al-Amri,0,0.30000000000000004,88,8,1.0,0,3,50,408,0,0.24582507766648576,2
3561,Stanley Amuzie,1,0.125,61,8,1.0,0,3,18,185,0,0.4178896203723891,2
3566,An Ba-Ul,1,0.17500000000000004,49,8,1.0,0,3,25,216,1,0.2579583564284069,2
3589,An Jeong-Hwa,0,0.30000000000000004,49,4,0.5,0,1,22,210,0,0.2718043140926224,1
3593,An Kum-Ae,0,0.32500000000000007,69,4,0.5,0,1,25,223,1,0.18293621890672085,1
3593,An Kum-Ae,0,0.42500000000000004,69,6,0.75,0,2,25,223,2,0.18293621890672085,2
3604,Viktor An,1,0.125,49,3,0.375,1,7,34,288,0,0.2414003713408277,1
3604,Viktor An,1,0.125,49,3,0.375,1,7,34,285,2,0.2414003713408277,1
3604,Viktor An,1,0.125,49,3,0.375,1,7,34,286,2,0.2414003713408277,1
3604,Viktor An,1,0.125,49,3,0.375,1,7,34,287,2,0.2414003713408277,1
3604,Viktor An,1,0.32500000000000007,74,7,0.875,1,5,34,288,2,0.2414003713408277,2
3604,Viktor An,1,0.32500000000000007,74,7,0.875,1,5,34,285,2,0.2414003713408277,2
3604,Viktor An,1,0.32500000000000007,74,7,0.875,1,5,34,286,0,0.2414003713408277,2
3604,Viktor An,1,0.32500000000000007,74,7,0.875,1,5,34,287,2,0.2414003713408277,2
3610,An Yulong,1,0.20000000000000007,14,1,0.125,1,4,34,287,0,0.2654782400167174,0
3635,Tatyana Vasilyevna Ananko,0,0.025000000000000022,8,0,0.0,0,6,29,236,1,0.11506990444697951,0
3659,Mario Ani,1,0.125,18,2,0.25,0,0,44,362,0,0.2306507113516708,0
3672,milie Andol,0,0.32500000000000007,29,8,1.0,0,3,25,225,2,0.538508520683385,2
3676,"Stefan ""Steve"" Anderhub",1,0.4,79,1,0.125,1,4,8,81,1,0.4359171994873622,0
3691,Anne Dsane Andersen,0,0.20000000000000007,21,8,1.0,0,3,30,247,0,0.3269620777120924,2
3701,Camilla Rseler Andersen,0,0.30000000000000004,21,0,0.0,0,6,22,210,2,0.24856352440659402,0
3756,Kristine Andersen,0,0.32500000000000007,21,2,0.25,0,0,22,210,2,0.290936808152353,0
3761,Mads Christian Kruse Andersen,1,0.375,21,4,0.5,0,1,30,242,2,0.21339301738679006,1
3789,nderson Lus de Abreu Oliveira,1,0.125,10,4,0.5,0,1,18,185,0,0.3049024904408105,1
3790,Anderson de Oliveira Rodrigues,1,0.375,10,2,0.25,0,0,47,371,2,0.3440199623966451,0
3790,Anderson de Oliveira Rodrigues,1,0.4750000000000001,10,4,0.5,0,1,47,371,1,0.3440199623966451,1
3792,Alyssa Jean Anderson,0,0.15000000000000002,92,6,0.75,0,2,40,343,2,0.21168577170003522,2
3793,Andrea Arlene Anderson (-Bolder),0,0.17500000000000004,92,0,0.0,0,6,2,44,2,0.24646107445346754,0
3797,Brett Franklin Anderson,1,0.125,92,4,0.5,0,1,4,63,0,0.3870707744875821,1
3803,Craig Anthony Anderson,1,0.20000000000000007,3,2,0.25,0,0,4,63,1,0.2977987416318346,0
3820,Haley Danita Anderson,0,0.125,92,6,0.75,0,2,40,332,1,0.21377856877779366,2
3823,Jamie Louise Anderson,0,0.20000000000000007,92,7,0.875,1,5,37,303,2,0.20389917182664252,2
3824,Jasey-Jay Anderson,1,0.4750000000000001,12,5,0.625,1,8,37,298,2,0.3154042968582116,1
3845,"Matthew John ""Matt"" Anderson",1,0.3500000000000001,92,8,1.0,0,3,47,371,0,0.2954962407904369,2
3889,Anna Christina Andersson,0,0.125,81,1,0.125,1,4,24,214,0,0.22977386036296832,0
3903,Cecilia Christine Elisabeth Andersson,0,0.20000000000000007,81,3,0.375,1,7,24,214,1,0.2576088467448764,1
3920,Gunilla Victoria Andersson,0,0.275,81,1,0.125,1,4,24,214,0,0.2861428524938454,0
3920,Gunilla Victoria Andersson,0,0.375,81,3,0.375,1,7,24,214,1,0.2861428524938454,1
3936,Jonna Andersson,0,0.20000000000000007,81,8,1.0,0,3,18,186,1,0.2247929723327583,2
3939,Kim Verner Andersson,1,0.3500000000000001,81,6,0.75,0,2,22,209,1,0.3422546610981254,2
3951,Lina Marie Andersson,0,0.2250000000000001,81,3,0.375,1,7,11,131,2,0.2613130084329909,1
3954,Per Magnus Andersson,1,0.4750000000000001,81,0,0.0,0,6,22,209,1,0.30043227601344213,0
3959,Erik Mattias Andersson,1,0.4750000000000001,81,6,0.75,0,2,22,209,1,0.37471730489836375,2
4014,Kozue Ando,0,0.375,45,6,0.75,0,2,18,186,1,0.2065553937016833,2
4018,Misako Ando,0,0.3500000000000001,45,0,0.0,0,6,38,304,1,0.24385178754443682,0
4021,Yuya Ando,1,0.275,45,2,0.25,0,0,4,63,0,0.350999146365232,0
4085,Gunn Margit Aas Andreassen,0,0.32500000000000007,63,1,0.125,1,4,7,78,1,0.15178586906363523,0
4101,Andria Suntaque,0,0.275,10,2,0.25,0,0,18,186,1,0.20740725782548652,0
4101,Andria Suntaque,0,0.375,10,4,0.5,0,1,18,186,1,0.20740725782548652,1
4124,Frode Andresen,1,0.32500000000000007,63,1,0.125,1,4,7,72,2,0.19689619747738996,0
4124,Frode Andresen,1,0.42500000000000004,63,3,0.375,1,7,7,68,0,0.19689619747738996,1
4161,Scott Andrews,1,0.2250000000000001,30,7,0.875,1,5,12,132,1,0.38264043162140293,2
4179,Vladimir Vasilyevich Andreyev,1,0.4750000000000001,74,0,0.0,0,6,2,17,0,0.1764079636721434,0
4207,Michel Andrieux,1,0.45000000000000007,29,0,0.0,0,6,30,240,2,0.30754932793069956,0
4211,Valeriy Oleksandrovych Andriitsev,1,0.25,91,6,0.75,0,2,50,393,1,0.4323685478809992,2
4240,Yekaterina Sergeyevna Andryushina,0,0.17500000000000004,74,4,0.5,0,1,22,210,1,0.18670311913922688,1
4243,Robert Sebastian Andrzejuk,1,0.45000000000000007,67,4,0.5,0,1,16,174,1,0.26598329814698596,1
4256,Matteo Anesi,1,0.15000000000000002,42,3,0.375,1,7,39,310,2,0.27294369682001485,1
4320,Nadine Marejke Angerer,0,0.3500000000000001,32,4,0.5,0,1,18,186,0,0.25828541921579584,1
4322,Tobias Angerer,1,0.2250000000000001,32,1,0.125,1,4,11,120,0,0.2408599439406569,0
4322,Tobias Angerer,1,0.32500000000000007,32,3,0.375,1,7,11,117,0,0.2408599439406569,1
4322,Tobias Angerer,1,0.32500000000000007,32,3,0.375,1,7,11,120,1,0.2408599439406569,1
4322,Tobias Angerer,1,0.42500000000000004,32,5,0.625,1,8,11,119,1,0.2408599439406569,1
4356,Miguel ngel Angulo Valderrey,1,0.20000000000000007,24,0,0.0,0,6,18,185,1,0.2512155512744657,0
4369,Victor Chinedu Anichebe,1,0.125,61,4,0.5,0,1,18,185,1,0.3221069341250896,1
4374,Yekaterina Yevgenyevna Anikeyeva,0,0.4,74,0,0.0,0,6,48,374,0,0.17143451541095278,0
4392,Marina Vyacheslavovna Anissina (-Dzhigurda),0,0.275,29,1,0.125,1,4,17,181,2,0.16956159294683792,0
4418,Alyson Regina Annan,0,0.30000000000000004,3,0,0.0,0,6,23,212,2,0.3024771304363578,0
4423,Martin Annen,1,0.30000000000000004,79,1,0.125,1,4,8,81,0,0.44055895102421827,0
4423,Martin Annen,1,0.4,79,3,0.375,1,7,8,81,0,0.44055895102421827,1
4423,Martin Annen,1,0.4,79,3,0.375,1,7,8,80,0,0.44055895102421827,1
4435,Noriko Anno,0,0.32500000000000007,45,2,0.25,0,0,25,222,2,0.41494412369672073,0
4447,Roman Sergeyevich Anoshkin,1,0.32500000000000007,74,8,1.0,0,3,10,107,0,0.3293857372222846,2
4449,Sajjad Anoushiravani Hamlabad,1,0.32500000000000007,39,6,0.75,0,2,49,382,1,0.4021737681942348,2
4457,Daniela Anschtz-Thoms,0,0.4,32,3,0.375,1,7,39,315,2,0.22925106254798033,1
4457,Daniela Anschtz-Thoms,0,0.5,32,5,0.625,1,8,39,315,2,0.22925106254798033,1
4462,Michel Ansermet,1,0.5,79,0,0.0,0,6,33,273,1,0.2476538114712663,0
4466,Giselle Anne Ansley,0,0.2250000000000001,30,8,1.0,0,3,23,212,2,0.2702529814822623,2
4478,Dana Antal,0,0.2250000000000001,12,1,0.125,1,4,24,214,2,0.23211574167387283,0
4503,Dborah Jessica Anthonioz,0,0.4,29,5,0.625,1,8,37,299,1,0.15040417994008415,1
4505,Carmelo Kyan Anthony,1,0.125,92,2,0.25,0,0,5,64,0,0.3476354694362499,0
4505,Carmelo Kyan Anthony,1,0.2250000000000001,92,4,0.5,0,1,5,64,2,0.3476354694362499,1
4505,Carmelo Kyan Anthony,1,0.32500000000000007,92,6,0.75,0,2,5,64,2,0.3476354694362499,2
4505,Carmelo Kyan Anthony,1,0.42500000000000004,92,8,1.0,0,3,5,64,2,0.3476354694362499,2
4515,"Michael E. ""Mike"" Anti",1,0.625,92,2,0.25,0,0,33,277,1,0.2923744741750586,0
4538,"Matthew ""Matt"" Antoine",1,0.32500000000000007,92,7,0.875,1,5,35,292,0,0.2622586390967846,2
4568,Michele Antonioli,1,0.25,42,1,0.125,1,4,34,287,1,0.2710679399237056,0
4569,Mariela Andrea Antoniska Arrondo,0,0.25,1,0,0.0,0,6,23,212,1,0.28782351967560227,0
4569,Mariela Andrea Antoniska Arrondo,0,0.3500000000000001,1,2,0.25,0,0,23,212,0,0.28782351967560227,0
4575,Oleg Antonov,1,0.32500000000000007,42,8,1.0,0,3,47,371,1,0.24020201846574374,2
4577,Semyon Sergeyevich Antonov,1,0.20000000000000007,74,6,0.75,0,2,5,64,0,0.2757683368563867,2
4579,Vladislav Nikolayevich Antonov,1,0.17500000000000004,74,7,0.875,1,5,26,230,1,0.3078555551575345,2
4585,Olena Anatolivna Antonova,0,0.525,91,4,0.5,0,1,2,49,0,0.42465718220557036,1
4613,Nataliya Nikolayevna Antyukh,0,0.20000000000000007,74,2,0.25,0,0,2,45,0,0.19684401547018537,0
4613,Nataliya Nikolayevna Antyukh,0,0.20000000000000007,74,2,0.25,0,0,2,44,1,0.19684401547018537,0
4613,Nataliya Nikolayevna Antyukh,0,0.4,74,6,0.75,0,2,2,46,2,0.19684401547018537,2
4613,Nataliya Nikolayevna Antyukh,0,0.4,74,6,0.75,0,2,2,44,1,0.19684401547018537,2
4674,Eref Apak,1,0.17500000000000004,89,2,0.25,0,0,2,29,0,0.5889596888831236,0
4675,Nikolay Sergeyevich Apalikov,1,0.3500000000000001,74,6,0.75,0,2,47,371,2,0.3215901106675345,2
4676,Onyekachi Apam,1,0.15000000000000002,61,4,0.5,0,1,18,185,1,0.2921506156006336,1
4685,Katrin Apel,0,0.32500000000000007,32,1,0.125,1,4,7,78,2,0.2002371741018537,0
4685,Katrin Apel,0,0.42500000000000004,32,3,0.375,1,7,7,77,1,0.2002371741018537,1
4720,Tessa Appeldoorn,0,0.30000000000000004,60,0,0.0,0,6,30,246,1,0.245998380510696,0
4724,Emilia Elisabeth Appelqvist,0,0.275,81,8,1.0,0,3,18,186,1,0.2558549712404167,2
4742,Gillian Mary Apps,0,0.17500000000000004,12,3,0.375,1,7,24,214,2,0.30043227601344213,1
4742,Gillian Mary Apps,0,0.275,12,5,0.625,1,8,24,214,2,0.30043227601344213,1
4742,Gillian Mary Apps,0,0.375,12,7,0.875,1,5,24,214,2,0.30043227601344213,2
4757,Javier Ignacio Aquino Carmona,1,0.17500000000000004,57,6,0.75,0,2,18,185,2,0.24896278319995446,2
4763,Reyhan Arabacolu,1,0.15000000000000002,89,2,0.25,0,0,49,381,0,0.3528159273442867,0
4779,Lorenzo Aragon Armenteros,1,0.375,19,2,0.25,0,0,9,93,1,0.3347446392277885,0
4780,Yosvany Aragn Rodrguez,1,0.275,19,0,0.0,0,6,4,63,1,0.3514493724170078,0
4782,Hirooki Arai,1,0.32500000000000007,45,8,1.0,0,3,2,25,0,0.1513623885828883,2
4799,Shizuka Arakawa,0,0.2250000000000001,45,3,0.375,1,7,17,184,2,0.13672045238606095,1
4801,Erika Araki,0,0.30000000000000004,45,6,0.75,0,2,47,372,0,0.24286568750401327,2
4841,Daniel Aranzubia Aguado,1,0.125,24,0,0.0,0,6,18,185,1,0.23231209667273667,0
4859,Adriana dos Santos Arajo,0,0.375,10,6,0.75,0,2,9,95,0,0.21517176693367634,2
4860,Alexandra Araujo,0,0.42500000000000004,42,2,0.25,0,0,48,374,2,0.28252020472725015,0
4891,Eduard Arbs Borras,1,0.25,24,4,0.5,0,1,23,211,1,0.25828541921579584,1
4921,Simon David Archer,1,0.30000000000000004,30,0,0.0,0,6,3,61,0,0.2839065137384501,0
4928,Katie Louise Archibald,0,0.17500000000000004,30,8,1.0,0,3,13,154,2,0.23071619012452993,2
4977,Yordanis Arencibia Verdecia,1,0.2250000000000001,19,2,0.25,0,0,25,216,0,0.2728989993281682,0
4977,Yordanis Arencibia Verdecia,1,0.32500000000000007,19,4,0.5,0,1,25,216,0,0.2728989993281682,1
5023,Joahnys Oscar Argilagos Prez,1,0.10000000000000003,19,8,1.0,0,3,9,87,0,0.20697683527471977,2
5074,Magomed Davudovich Aripgadzhiyev,1,0.275,8,2,0.25,0,0,9,88,1,0.27294369682001485,0
5093,William Peixoto Arjona,1,0.55,10,8,1.0,0,3,47,371,2,0.24286568750401327,2
5102,Anna Valeryevna Arkhipova,0,0.4,74,2,0.25,0,0,5,65,0,0.18362920908589186,0
5117,Tobias Arlt,1,0.275,32,7,0.875,1,5,26,229,2,0.2899978648381071,2
5117,Tobias Arlt,1,0.275,32,7,0.875,1,5,26,230,2,0.2899978648381071,2
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",0,0.20000000000000007,30,6,0.75,0,2,13,152,1,0.16078488997093077,2
5150,Aaron Nigel Armstrong,1,0.375,87,4,0.5,0,1,2,20,2,0.2654782400167174,1
5152,"Elizabeth ""Betsey"" Armstrong",0,0.25,92,4,0.5,0,1,48,374,1,0.22247069688969678,1
5152,"Elizabeth ""Betsey"" Armstrong",0,0.3500000000000001,92,6,0.75,0,2,48,374,2,0.22247069688969678,2
5159,Dylan Armstrong,1,0.30000000000000004,12,4,0.5,0,1,2,35,0,0.567005389578083,1
5163,"Jennifer Margaret ""Jenny"" Armstrong",0,0.375,3,0,0.0,0,6,32,267,2,0.17930438964327844,0
5167,Kristin Ann Armstrong (-Savola),0,0.4750000000000001,92,4,0.5,0,1,13,148,2,0.15789330338335306,1
5167,Kristin Ann Armstrong (-Savola),0,0.5750000000000001,92,6,0.75,0,2,13,148,2,0.15789330338335306,2
5167,Kristin Ann Armstrong (-Savola),0,0.675,92,8,1.0,0,3,13,148,2,0.15789330338335306,2
5198,Judith Arndt,0,0.32500000000000007,32,2,0.25,0,0,13,152,1,0.1668587147694668,0
5198,Judith Arndt,0,0.525,32,6,0.75,0,2,13,148,1,0.1668587147694668,2
5218,Clemens Arnold,1,0.25,32,2,0.25,0,0,23,211,0,0.33497443392980564,0
5233,Virginie Arnold,0,0.32500000000000007,29,4,0.5,0,1,1,12,0,0.19632982254130138,1
5245,Emilie Hegh Arntzen,0,0.17500000000000004,63,8,1.0,0,3,22,210,0,0.26286322797038686,2
5298,"Jacob Joseph ""Jake"" Arrieta",1,0.17500000000000004,92,4,0.5,0,1,4,63,0,0.3726636334972201,1
5306,Christine Arron,0,0.375,29,2,0.25,0,0,2,43,0,0.1860449641352937,0
5307,Ins Arrondo,0,0.17500000000000004,1,0,0.0,0,6,23,212,1,0.19592935613551243,0
5307,Ins Arrondo,0,0.275,1,2,0.25,0,0,23,212,0,0.19592935613551243,0
5325,Francisco Esteban Arru Pardo,1,0.20000000000000007,13,0,0.0,0,6,18,185,0,0.23916869238478122,0
5331,"Samantha ""Sam"" Arsenault (-Livingstone)",0,0.07500000000000001,92,0,0.0,0,6,40,343,2,0.2222473794511618,0
5353,Yevgeniya Viktorovna Artamonova-Estes,0,0.25,74,0,0.0,0,6,47,372,1,0.18954097702359218,0
5353,Yevgeniya Viktorovna Artamonova-Estes,0,0.3500000000000001,74,2,0.25,0,0,47,372,1,0.18954097702359218,0
5355,Bakhtiyar Garifulayevich Artayev,1,0.15000000000000002,46,2,0.25,0,0,9,93,2,0.23882615931724738,0
5363,"Alexander Vladimirovich ""Sasha"" Artemev",1,0.17500000000000004,92,4,0.5,0,1,21,203,0,0.25601247917614767,1
5366,Olga Dmitriyevna Arteshina,0,0.15000000000000002,74,2,0.25,0,0,5,65,0,0.2116066383849855,0
5391,Sedat Artu,1,0.32500000000000007,89,2,0.25,0,0,49,375,0,0.21045868140515167,0
5414,Migran Arutyunyan,1,0.30000000000000004,2,8,1.0,0,3,50,404,1,0.29031011304699605,2
5432,Andrey Nikolayevich Aryamnov,1,0.125,8,4,0.5,0,1,49,377,2,0.5902456005190003,1
5451,Mao Asada,0,0.10000000000000003,45,5,0.625,1,8,17,184,1,0.1428597301184904,1
5453,Laura Asadauskait-Zadneprovskien,0,0.32500000000000007,53,6,0.75,0,2,27,232,2,0.1514917895268384,2
5456,Nobuharu Asahara,1,0.525,45,4,0.5,0,1,2,20,1,0.27435774954909575,1
5466,Giorgi Asanidze,1,0.25,31,0,0.0,0,6,49,378,0,0.3999594108084229,0
5466,Giorgi Asanidze,1,0.32500000000000007,31,2,0.25,0,0,49,378,2,0.3999594108084229,0
5500,Sergei Aschwanden,1,0.42500000000000004,79,4,0.5,0,1,25,220,0,0.39141653216490435,1
5520,Sturla sgeirsson,1,0.32500000000000007,41,4,0.5,0,1,22,209,1,0.2859511212280941,1
5532,Glenn Ashby,1,0.375,3,4,0.5,0,1,32,260,1,0.3435312976773317,1
5542,"Geraldina Rachel ""Dina"" Asher-Smith",0,0.125,30,8,1.0,0,3,2,43,0,0.18660255332579123,2
5559,"Thomas John Mitchell ""Tom"" Ashley",1,0.2250000000000001,64,4,0.5,0,1,32,259,2,0.16932785562597508,1
5561,Nickel Ashmeade,1,0.275,43,8,1.0,0,3,2,20,2,0.25485087175267374,2
5577,Jessica Ashwood,0,0.20000000000000007,3,8,1.0,0,3,40,343,1,0.21168577170003522,2
5588,Dimitra Asilian,0,0.42500000000000004,33,2,0.25,0,0,48,374,1,0.19497722300605314,0
5625,Fuad Aslanov,1,0.15000000000000002,5,2,0.25,0,0,9,85,0,0.28626218603364895,0
5631,"Kosovare ""Kosse"" Asllani",0,0.30000000000000004,81,8,1.0,0,3,18,186,1,0.18319791348519576,2
5632,Brahim Asloum,1,0.15000000000000002,29,0,0.0,0,6,9,87,2,0.11098073863613594,0
5652,Simon Olof Karl Aspelin,1,0.4750000000000001,81,4,0.5,0,1,44,362,1,0.2572635917871443,1
5670,Valerio Aspromonte,1,0.25,42,6,0.75,0,2,16,170,2,0.2824522463145538,2
5687,Sofia Assefa Abebe,0,0.2250000000000001,26,6,0.75,0,2,2,42,0,0.1382021237410206,2
5692,Jenni Anna Christina Asserholt,0,0.050000000000000044,81,3,0.375,1,7,24,214,1,0.28186684474730295,1
5702,Igor Vyacheslavovich Astapkovich,1,0.55,8,0,0.0,0,6,2,29,0,0.51135581465216,0
5724,rad Suleyman Aumova,0,0.7750000000000001,5,2,0.25,0,0,33,283,0,0.25056449868395236,0
5778,Abbos Atayev,1,0.275,93,6,0.75,0,2,9,91,0,0.21959775502265733,2
5832,Arnr Atlason,1,0.2250000000000001,41,4,0.5,0,1,22,209,1,0.30722450428435666,1
5869,Louis Mark Attrill,1,0.25,30,0,0.0,0,6,30,238,2,0.32223864003095304,0
5921,Musa Audu,1,0.2250000000000001,61,2,0.25,0,0,2,21,0,0.3025987032320129,0
5934,Sandra Auffarth,0,0.25,32,6,0.75,0,2,15,167,0,0.16712333400518842,2
5934,Sandra Auffarth,0,0.25,32,6,0.75,0,2,15,168,2,0.16712333400518842,2
5934,Sandra Auffarth,0,0.3500000000000001,32,8,1.0,0,3,15,168,1,0.16712333400518842,2
5971,Seimone Delicia Augustus,0,0.2250000000000001,92,4,0.5,0,1,5,65,2,0.23081380309953425,1
5971,Seimone Delicia Augustus,0,0.32500000000000007,92,6,0.75,0,2,5,65,2,0.23081380309953425,2
5971,Seimone Delicia Augustus,0,0.42500000000000004,92,8,1.0,0,3,5,65,2,0.23081380309953425,2
5979,Apti Khamzatovich Aukhadov,1,0.10000000000000003,74,6,0.75,0,2,49,378,1,0.35774835022505247,2
5980,Anders Aukland,1,0.3500000000000001,63,1,0.125,1,4,11,120,2,0.2276084693005248,0
6092,Ilya Izyaslavovich Averbukh,1,0.32500000000000007,74,1,0.125,1,4,17,181,1,0.22030405920695217,0
6126,Mariana Avitia Martnez,0,0.07500000000000001,57,6,0.75,0,2,1,11,0,0.24646107445346754,2
6130,Nazmi Avluca,1,0.4,89,4,0.5,0,1,50,396,0,0.35734043949358596,1
6131,Giorgio Avola,1,0.20000000000000007,42,6,0.75,0,2,16,170,2,0.2476538114712663,2
6158,Suguru Awaji,1,0.17500000000000004,45,6,0.75,0,2,16,170,1,0.2316974488060657,2
6160,Mohd Azizulhasni Awang,1,0.32500000000000007,55,8,1.0,0,3,13,137,0,0.30978505842186876,2
6164,Nduka Awazie,1,0.10000000000000003,61,0,0.0,0,6,2,21,2,0.3090767349624528,0
6174,Viktor Axelsen,1,0.17500000000000004,21,8,1.0,0,3,3,60,0,0.2652952918834266,2
6177,Anders Per-Johan Axelsson,1,0.375,81,3,0.375,1,7,24,213,2,0.3121439594021911,1
6201,Roberto Fabin Ayala,1,0.4,1,2,0.25,0,0,18,185,2,0.28025747558235437,0
6204,Almaz Ayana Eba,0,0.2250000000000001,26,8,1.0,0,3,2,47,0,0.09556065929826835,2
6204,Almaz Ayana Eba,0,0.2250000000000001,26,8,1.0,0,3,2,38,2,0.09556065929826835,2
6241,Camille Anas Ayglon-Saurina,0,0.4,29,8,1.0,0,3,22,210,1,0.18448903023412255,2
6256,"Luciana Paula ""Lucha"" Aymar",0,0.20000000000000007,1,0,0.0,0,6,23,212,1,0.13755927271748009,0
6256,"Luciana Paula ""Lucha"" Aymar",0,0.30000000000000004,1,2,0.25,0,0,23,212,0,0.13755927271748009,0
6256,"Luciana Paula ""Lucha"" Aymar",0,0.375,1,4,0.5,0,1,23,212,0,0.13755927271748009,1
6256,"Luciana Paula ""Lucha"" Aymar",0,0.4750000000000001,1,6,0.75,0,2,23,212,1,0.13755927271748009,2
6269,David Valeryevich Ayrapetyan,1,0.32500000000000007,74,6,0.75,0,2,9,87,0,0.16457642069164446,2
6272,Sanjay Claude Ayre,1,0.125,43,0,0.0,0,6,2,21,1,0.2756135381534184,0
6278,Sarah Lianne Ayton (-Dempsey),0,0.2250000000000001,30,2,0.25,0,0,32,266,2,0.2440353831309222,0
6278,Sarah Lianne Ayton (-Dempsey),0,0.32500000000000007,30,4,0.5,0,1,32,266,2,0.2440353831309222,1
6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",0,0.17500000000000004,8,6,0.75,0,2,44,366,0,0.11864081605154964,2
6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",0,0.17500000000000004,8,6,0.75,0,2,44,364,2,0.11864081605154964,2
6299,Yelena Yuryevna Azarova,0,0.30000000000000004,74,0,0.0,0,6,41,349,2,0.2686745038519285,0
6299,Yelena Yuryevna Azarova,0,0.4,74,2,0.25,0,0,41,349,2,0.2686745038519285,0
6305,Filiberto Azcuy Aguilera,1,0.30000000000000004,19,0,0.0,0,6,50,404,2,0.2716927018144397,0
6317,"Anthony Lawrence ""Tony"" Azevedo",1,0.275,92,4,0.5,0,1,48,373,1,0.33593741742943717,1
6343,Karina Borisovna Aznavuryan,0,0.25,74,0,0.0,0,6,16,179,2,0.18569259333909816,0
6343,Karina Borisovna Aznavuryan,0,0.3500000000000001,74,2,0.25,0,0,16,179,2,0.18569259333909816,0
6345,Sandra Azn Canalda,0,0.375,24,2,0.25,0,0,32,267,1,0.2618915848956629,0
6346,Jrmie Azou,1,0.30000000000000004,29,8,1.0,0,3,30,243,2,0.23918500079789817,2
6352,Okechukwu Godson Azubuike,1,0.10000000000000003,61,8,1.0,0,3,18,185,0,0.2692542603416924,2
6389,Mehdi Abdelhafid Baala,1,0.3500000000000001,29,4,0.5,0,1,2,13,0,0.1587025971401156,1
6397,"Alexander German ""Sander"" Baart",1,0.2250000000000001,60,6,0.75,0,2,23,211,1,0.28152905416473883,2
6406,Jaroslav Bba,1,0.10000000000000003,20,2,0.25,0,0,2,30,0,0.2206124697873174,0
6489,Alesya Aleksandrovna Babushkina,0,0.10000000000000003,8,4,0.5,0,1,29,236,0,0.14855407467127857,1
6494,Juraj Baa,1,0.30000000000000004,80,2,0.25,0,0,10,106,0,0.3126694849480812,0
6505,Bjrn Bach,1,0.2250000000000001,32,0,0.0,0,6,10,106,1,0.28710321310051956,0
6505,Bjrn Bach,1,0.32500000000000007,32,2,0.25,0,0,10,106,1,0.28710321310051956,0
6512,Marta Bach Pascual,0,0.10000000000000003,24,6,0.75,0,2,48,374,1,0.20961634080480307,2
6554,Sebastian Bachmann,1,0.25,32,6,0.75,0,2,16,170,0,0.21304530742616878,2
6556,Tina Bachmann,0,0.275,32,2,0.25,0,0,23,212,2,0.2686745038519285,0
6561,Isabell Bachor,0,0.15000000000000002,32,2,0.25,0,0,18,186,0,0.19624682159309204,0
6587,David Anthony Backes,1,0.25,92,5,0.625,1,8,24,213,1,0.38118420026021815,1
6594,"Stephen James ""Steve"" Backley",1,0.4,30,0,0.0,0,6,2,31,1,0.35766884028658064,0
6601,Rune Christian Bckman,1,0.25,81,3,0.375,1,7,24,213,2,0.3219349451919523,1
6611,Lars Nicklas Bckstrm,1,0.275,81,7,0.875,1,5,24,213,1,0.3827044320501085,2
6612,Niklas Oskar Bckstrm,1,0.4,28,5,0.625,1,8,24,213,0,0.3356641169514969,1
6624,Diana Bacosi,0,0.45000000000000007,42,8,1.0,0,3,33,281,2,0.38264043162140293,2
6632,Timea Bacsinszky,0,0.30000000000000004,79,8,1.0,0,3,44,365,1,0.21354648233996298,2
6642,Sunday Bada,1,0.4,61,0,0.0,0,6,2,21,2,0.23765436582218868,0
6710,Bair Dorzhiyevich Badyonov,1,0.42500000000000004,74,4,0.5,0,1,1,9,0,0.2730602434913707,1
6718,Bae Min-Hee,0,0.125,49,4,0.5,0,1,22,210,0,0.16401003621027832,1
6736,Baek Seong-Dong,1,0.125,49,6,0.75,0,2,18,185,0,0.24353887483957748,2
6744,"Cameron ""Cam"" Baerg",1,0.4,12,2,0.25,0,0,30,239,1,0.366957581008011,0
6776,Nathan Baggaley,1,0.32500000000000007,3,2,0.25,0,0,10,109,1,0.2862207875550482,0
6776,Nathan Baggaley,1,0.32500000000000007,3,2,0.25,0,0,10,105,1,0.2862207875550482,0
